_id,_action,_visible,_lat,_lon
-127136,modify,true,-16.91733544257,145.76532914809
-127138,modify,true,-16.91716986896,145.76520223541
-127140,modify,true,-16.91707420413,145.76510224361
-127144,modify,true,-16.91673569745,145.76468304722
-127145,modify,true,-16.91650757303,145.76498686846
-127147,modify,true,-16.91632360153,145.76528684386
-127149,modify,true,-16.91624265401,145.76542144821
-127151,modify,true,-16.91642662559,145.76561374014
-127153,modify,true,-16.91665107068,145.76577911119
-127155,modify,true,-16.91665107068,145.76570604026
-127157,modify,true,-16.91683504186,145.76579834039
-127159,modify,true,-16.91692702739,145.76597140312
-127161,modify,true,-16.91677985053,145.76593679057
-127165,modify,true,-16.91580848036,145.76567142771
-127166,modify,true,-16.9156024315,145.76594448225
-127168,modify,true,-16.91538534406,145.76621753678
-127171,modify,true,-16.92400794008,145.76318317212
-127172,modify,true,-16.92426732926,145.76289281131
-127174,modify,true,-16.92462053949,145.76304664485
-127176,modify,true,-16.92454879372,145.76356391013
-127178,modify,true,-16.92431883913,145.76352737466
-127180,modify,true,-16.92406680858,145.76329277851
-127182,modify,true,-16.92398586439,145.76314663665
-127184,modify,true,-16.92429149492,145.76290333616
-127187,modify,true,-16.92480817664,145.76181789367
-127188,modify,true,-16.92499213986,145.76177943529
-127190,modify,true,-16.92526440509,145.76202556895
-127192,modify,true,-16.92572799092,145.76234092771
-127194,modify,true,-16.92591195324,145.76264090312
-127196,modify,true,-16.92545572636,145.76232554436
-127199,modify,true,-16.92520296625,145.76197002688
_id,_action,_visible,_lat,_lon
-127907,modify,true,-16.92052914521,145.7694941912
-127908,modify,true,-16.92090811785,145.76985185418
-127910,modify,true,-16.92070943326,145.77013644623
-127912,modify,true,-16.92040036792,145.76987108338
-127914,modify,true,-16.92021640022,145.77010567952
-127916,modify,true,-16.92013177502,145.77005568362
-127918,modify,true,-16.92002139426,145.77022490052
-127920,modify,true,-16.92037461246,145.77052872176
-127922,modify,true,-16.92031206345,145.77060563853
-127924,modify,true,-16.91991101344,145.77024797555
-127928,modify,true,-16.92100746006,145.76888654871
-127929,modify,true,-16.92081613427,145.76906730312
-127931,modify,true,-16.92094859061,145.76916344909
-127933,modify,true,-16.92083821033,145.76932882014
-127935,modify,true,-16.92100378072,145.76950572872
-127937,modify,true,-16.92127605172,145.76914806573
-127939,modify,true,-16.92122454102,145.76911345319
-127941,modify,true,-16.92125397571,145.76905961145
-127945,modify,true,-16.91942533706,145.76697901281
-127946,modify,true,-16.91922297153,145.76724822151
-127948,modify,true,-16.91949892447,145.76740590089
-127950,modify,true,-16.91964241984,145.76742513008
-127952,modify,true,-16.91977119764,145.76729052573
-127956,modify,true,-16.91969761033,145.76631368275
-127957,modify,true,-16.9194952451,145.76652135803
-127959,modify,true,-16.91975648018,145.76678287505
-127961,modify,true,-16.91994412769,145.76655981641
-127965,modify,true,-16.91856436221,145.76917114076
-127966,modify,true,-16.91879248413,145.76911345319
-127968,modify,true,-16.91868210259,145.76900192387
-127972,modify,true,-16.9170668453,145.76670211244
-127973,modify,true,-16.91702269228,145.76675210834
