_id,_action,_visible,_lat,_lon
-123824,modify,true,-16.92169114064,145.76163681706
-123826,modify,true,-16.92179907872,145.76171203236
-123829,modify,true,-16.92190701673,145.76177471178
-123830,modify,true,-16.92177509248,145.76192514238
-123832,modify,true,-16.92165516127,145.76207557298
-123834,modify,true,-16.92154722311,145.7622134677
-123836,modify,true,-16.92146327117,145.76231375477
-123838,modify,true,-16.92136732604,145.76245164949
-123840,modify,true,-16.92128337402,145.76255193655
-123843,modify,true,-16.92104351088,145.76245164949
-123844,modify,true,-16.92086361333,145.762288683
-123846,modify,true,-16.92064773604,145.7621382524
-123848,modify,true,-16.92053979731,145.76205050121
-123850,modify,true,-16.92033591286,145.7619126065
-123852,modify,true,-16.92022797394,145.76179978355
-123854,modify,true,-16.92004807561,145.76167442471
-123856,modify,true,-16.91991615006,145.76154906588
-123858,modify,true,-16.91978422442,145.76146131469
-123861,modify,true,-16.91966429193,145.76137356351
-123864,modify,true,-16.91519075576,145.75911710448
-123865,modify,true,-16.91531069109,145.75934275039
-123867,modify,true,-16.91541863282,145.75958093217
-123869,modify,true,-16.91553856801,145.75978150631
-123871,modify,true,-16.91565850312,145.75995700868
-123873,modify,true,-16.91577843815,145.76019519046
-123875,modify,true,-16.91594634707,145.76045844401
-123877,modify,true,-16.91609026888,145.76073423345
-123879,modify,true,-16.91621020364,145.76089719994
-123882,modify,true,-16.91631814486,145.76114791761
-123883,modify,true,-16.9164020991,145.76127327644
-123885,modify,true,-16.91634213179,145.76143624292
-123887,modify,true,-16.91633013832,145.76159920941
-123889,modify,true,-16.91623419058,145.76172456824
-123891,modify,true,-16.91605428844,145.76200035768
-123893,modify,true,-16.91592236009,145.76216332417
-123895,modify,true,-16.91576644465,145.76235136242
-123897,modify,true,-16.91564650961,145.76246418537
-123899,modify,true,-16.91550258746,145.76262715185
-123901,modify,true,-16.91541863282,145.76277758246
-123903,modify,true,-16.91528670403,145.76296562071
-123906,modify,true,-16.91661798125,145.76161174529
-123907,modify,true,-16.91674990911,145.7618373912
-123909,modify,true,-16.91680987629,145.76203796533
-123911,modify,true,-16.91697778429,145.76222600358
-123913,modify,true,-16.9171097119,145.7624391136
-123915,modify,true,-16.91733758664,145.76271490304
-123917,modify,true,-16.91760144126,145.76292801306
-123919,modify,true,-16.9177933353,145.76309097954
-123921,modify,true,-16.91778134193,145.76335423309
-123923,modify,true,-16.91767340155,145.76351719958
-123925,modify,true,-16.91751748756,145.7636550943
-123927,modify,true,-16.91725363282,145.76355480723
-123929,modify,true,-16.91714569214,145.76344198428
-123931,modify,true,-16.91706173823,145.76334169721
-123933,modify,true,-16.9191365881,145.75986925749
-123936,modify,true,-16.91905263508,145.75996954456
-123937,modify,true,-16.91893270213,145.76014504693
-123939,modify,true,-16.91877678918,145.76028294165
-123941,modify,true,-16.91868084269,145.76044590813
-123943,modify,true,-16.91853692286,145.76063394638
-123945,modify,true,-16.91842898291,145.76074676933
-123947,modify,true,-16.91834502957,145.76088466405
-123949,modify,true,-16.91824908286,145.76101002289
-123951,modify,true,-16.9181051627,145.76117298937
-123955,modify,true,-16.91894246161,145.76210819848
-123956,modify,true,-16.91910606235,145.76226698627
-123958,modify,true,-16.91930472021,145.76241355961
-123960,modify,true,-16.91944494916,145.76253570406
-123962,modify,true,-16.91963192093,145.7627067063
-123964,modify,true,-16.91983057823,145.76286549409
-123966,modify,true,-16.91995912108,145.76299985298
-123968,modify,true,-16.92014609233,145.76312199744
-123970,modify,true,-16.92026294928,145.76326857078
-123972,modify,true,-16.92041486319,145.7633540719
-123975,modify,true,-16.92050834862,145.7634640019
-123976,modify,true,-16.92069531933,145.76363500414
-123978,modify,true,-16.92092903247,145.76381822081
-123980,modify,true,-16.9211276884,145.7639770086
-123982,modify,true,-16.92136140099,145.76418465417
-123984,modify,true,-16.92156005647,145.76433122751
-123986,modify,true,-16.92171196934,145.76444115752
-123988,modify,true,-16.9218521965,145.76457551642
-123990,modify,true,-16.92201579472,145.76473430421
-123992,modify,true,-16.92217939279,145.76488087755
-123995,modify,true,-16.92230793404,145.76481980532
-123996,modify,true,-16.92247153186,145.76458773086
-123998,modify,true,-16.92261175845,145.76444115752
-124000,modify,true,-16.92275198494,145.76427015529
-124002,modify,true,-16.92291558237,145.76402586638
-124004,modify,true,-16.9230324376,145.76391593638
-124006,modify,true,-16.92312592172,145.76375714859
-124008,modify,true,-16.9232194058,145.76363500414
-124010,modify,true,-16.92338300283,145.76343957301
-124012,modify,true,-16.92351154326,145.76331742856
-124015,modify,true,-16.9234531158,145.76309756855
-124016,modify,true,-16.92326614783,145.76296320965
-124018,modify,true,-16.92309086518,145.76282885075
-124020,modify,true,-16.92286884026,145.76263341963
-124022,modify,true,-16.92269355725,145.76247463184
-124024,modify,true,-16.92252995962,145.76234027294
-124026,modify,true,-16.92234299073,145.7621936996
-124028,modify,true,-16.92212096492,145.76199826847
-124030,modify,true,-16.92199242355,145.76187612402
-124033,modify,true,-16.92207422262,145.76155854845
-124035,modify,true,-16.92220276393,145.7614119751
-124038,modify,true,-16.92235467629,145.76117990064
