ID,gender,mateID,enzyme,age,gonoCycle,timeDeath,typeDeath,whereTrapped,motherID,fatherID,infStatus,releaseLoc,long,lat,gridID
11776,1,-1,0.8291552153180742,18,0,2,1,271,-1,-1,0,-1,145.75618505019636,-16.91589936892824,231
6213,1,-1,1.207553446781581,24,1,2,1,623,-1,-1,0,-1,145.7630560712336,-16.922239321463387,1527
13866,0,-1,1.0483613910849594,21,0,2,1,623,-1,-1,0,-1,145.7630308764058,-16.922216210670047,1527
8654,1,-1,0.9881199831373447,21,1,2,1,53343,-1,-1,0,-1,145.7620383274922,-16.917392301415028,1334
8977,0,-1,1.1984240501418166,24,0,2,1,53343,-1,-1,0,-1,145.76211558656289,-16.91740893500145,1333
8547,0,-1,1.134260776242932,19,0,2,1,26103,-1,-1,0,-1,145.75300577062208,-16.91456907665526,13
10757,0,-1,1.0489632121983372,24,0,2,1,26103,-1,-1,0,-1,145.75287931613792,-16.91458451397383,13
5076,0,-1,1.0503183293852412,22,0,2,1,303,-1,-1,0,-1,145.7557051796685,-16.913707099936524,185
5493,1,-1,1.1209876954320275,20,0,2,1,303,-1,-1,0,-1,145.75573833410027,-16.913807533291497,185
2970,1,-1,1.1708182960513436,21,1,2,1,13424,-1,-1,0,-1,145.76573728297348,-16.91987628301725,1835
10216,0,-1,0.6306508307109976,21,0,2,1,13424,-1,-1,0,-1,145.76565109340103,-16.91975732925456,1835
3500,1,-1,0.5379832992560619,20,0,2,1,44074,-1,-1,0,-1,145.76097655209995,-16.923670262082336,1023
5807,1,-1,1.1496730004667692,19,0,2,1,44074,-1,-1,0,-1,145.7608622395217,-16.923577546832984,1024
8427,1,-1,1.233722027879899,23,1,2,1,44074,-1,-1,0,-1,145.76085906318332,-16.92366045728387,1023
12336,1,-1,0.9265852512556517,25,1,2,1,35611,-1,-1,0,-1,145.76130193091484,-16.920116332282877,1148
13356,1,-1,0.9133522366403991,21,1,2,1,35611,-1,-1,0,-1,145.7611837798366,-16.920137113026914,1092
4964,0,-1,0.6777689520034397,22,0,2,1,12036,-1,-1,0,-1,145.76200100841834,-16.921393459647472,1260
5391,1,-1,0.8799720457985455,20,0,2,1,12036,-1,-1,0,-1,145.7619060071471,-16.921449271105995,1259
1352,0,-1,0.33765520739810706,19,0,2,1,602,-1,-1,0,-1,145.76219982215602,-16.923428688002666,1309
14300,1,-1,0.541912147099843,17,0,2,1,602,-1,-1,0,-1,145.76216337031886,-16.92353574616666,1309
1825,1,-1,0.6359014208658987,21,1,2,1,626,-1,-1,0,-1,145.76332407801766,-16.9224250679833,1571
9024,1,-1,0.6926915294255519,21,1,2,1,626,-1,-1,0,-1,145.76330011978092,-16.922462085155487,1571
13879,1,-1,0.681692239385789,17,0,2,1,626,-1,-1,0,-1,145.76321150359877,-16.92228814452191,1527
2828,1,-1,0.49542246505128384,22,1,2,1,651,-1,-1,0,-1,145.76338778360537,-16.921177154968728,1576
7267,1,-1,0.9955965911734307,21,1,2,1,651,-1,-1,0,-1,145.76347916021183,-16.921160720143313,1576
354,1,-1,0.5209772743049467,20,0,2,1,240,-1,-1,0,-1,145.75492524386343,-16.915487446607703,112
920,1,-1,0.6883550959404016,20,0,2,1,240,-1,-1,0,-1,145.7548750415046,-16.91544512642728,112
1637,1,-1,1.1369475173063033,23,1,2,1,478,-1,-1,0,-1,145.76142445018252,-16.91859038384039,1154
4684,1,-1,0.9044122437711263,22,1,2,1,478,-1,-1,0,-1,145.76129368747112,-16.918775858268212,1153
13684,1,-1,0.9699428444958681,21,1,2,1,478,-1,-1,0,-1,145.76134090714467,-16.9186533513841,1153
5322,0,-1,0.6951889763816649,22,0,2,1,494,-1,-1,0,-1,145.76017635005292,-16.919201498014758,888
8914,1,-1,1.1592788268111103,22,1,2,1,494,-1,-1,0,-1,145.76014859692623,-16.919204304894762,888
11894,0,-1,0.6764788395024294,22,0,2,1,494,-1,-1,0,-1,145.76006333771392,-16.919356339790617,888
9416,1,-1,0.9442978895034099,22,1,2,1,435,-1,-1,0,-1,145.75941719631126,-16.917493339860094,750
10861,1,-1,0.7041658188912475,25,1,2,1,435,-1,-1,0,-1,145.75941371278557,-16.91757075517923,750
11891,0,-1,1.18488647325406,21,0,2,1,435,-1,-1,0,-1,145.75926928012845,-16.917580190228847,702
12974,1,-1,0.7912394963435286,21,1,2,1,435,-1,-1,0,-1,145.75936381041552,-16.91750137107056,750
2680,1,-1,1.0114820825632118,22,1,2,1,22950,-1,-1,0,-1,145.7630680073746,-16.91894472754588,1540
4301,0,-1,0.8317425116195732,24,0,2,1,22950,-1,-1,0,-1,145.76316792517915,-16.91898039845642,1540
7582,0,-1,0.920171035942381,21,0,2,1,22950,-1,-1,0,-1,145.76303247916456,-16.91894022944779,1540
8725,0,-1,1.2618592132578992,20,0,2,1,22950,-1,-1,0,-1,145.76309269816264,-16.919004425912473,1540
1144,1,-1,1.0243412454377316,21,1,2,1,67089,-1,-1,0,-1,145.76449372434357,-16.918591895414856,1724
6541,0,-1,0.7439696027662063,20,0,2,1,67089,-1,-1,0,-1,145.7644142497857,-16.91858352150123,1724
3383,1,-1,0.5821149626511538,17,0,2,1,21693,-1,-1,0,-1,145.76382111737885,-16.919700138411304,1658
3989,1,-1,0.7133565282213891,25,1,2,1,21693,-1,-1,0,-1,145.76381094392968,-16.919846945075324,1658
5491,1,-1,0.5446094398151541,18,0,2,1,21693,-1,-1,0,-1,145.76382829885367,-16.91978315895056,1658
11168,0,-1,0.7323416914089972,21,0,2,1,21693,-1,-1,0,-1,145.76382636931797,-16.919698500924074,1658
14537,1,-1,1.2622229496713184,19,0,2,1,21693,-1,-1,0,-1,145.76387048688545,-16.91978049712646,1658
1678,1,-1,0.9677042523629421,19,0,2,1,26646,-1,-1,0,-1,145.7644025787793,-16.92101319006995,1714
9753,1,-1,0.8431613536316359,20,0,2,1,26646,-1,-1,0,-1,145.76436664335606,-16.92096512807614,1714
4924,1,-1,0.5012896552446687,18,0,2,1,36629,-1,-1,0,-1,145.764748848524,-16.920593799924223,1743
13210,0,-1,1.2562146282519602,20,0,2,1,36629,-1,-1,0,-1,145.76475141194774,-16.92057417494389,1743
1468,1,-1,1.2719654720507019,22,1,2,1,323,-1,-1,0,-1,145.75590083279366,-16.91366504871615,211
10574,0,-1,0.5891875794853473,16,0,2,1,323,-1,-1,0,-1,145.75602383491608,-16.913741888453377,211
827,1,-1,0.8665458443805033,22,1,2,1,38864,-1,-1,0,-1,145.7662150194492,-16.92244013562062,1863
7323,0,-1,1.163299682340344,20,0,2,1,38864,-1,-1,0,-1,145.76635974544254,-16.922371297447253,1884
23,0,-1,0.934448426845243,19,0,2,0,-1,-1,-1,0,-1,145.7689524441282,-16.91931937963262,2100
28,0,-1,0.7739875370401347,22,0,2,0,-1,-1,-1,0,-1,145.76579957536748,-16.920510152016465,1851
41,0,-1,1.2461890990610622,21,0,2,0,-1,-1,-1,0,-1,145.76338123872281,-16.923170103406232,1568
64,1,-1,0.7564906564305925,19,0,2,0,-1,-1,-1,0,-1,145.76073209498944,-16.91996328444527,985
93,1,-1,0.5147973895303363,22,1,2,0,-1,-1,-1,0,-1,145.76388727553913,-16.916922965669936,1667
103,1,-1,0.48055729994060636,18,0,2,0,-1,-1,-1,0,-1,145.76411419949372,-16.922628418856604,1679
104,0,-1,1.2289096748221122,18,0,2,0,-1,-1,-1,0,-1,145.75716234037085,-16.914485499245902,366
114,0,-1,1.0611145168307625,20,0,2,0,-1,-1,-1,0,-1,145.76218399174246,-16.915499603769284,1341
117,1,-1,0.811630471865406,20,0,2,0,-1,-1,-1,0,-1,145.76205629169132,-16.919048481713283,1327
124,1,-1,0.45654740349831224,21,1,2,0,-1,-1,-1,0,-1,145.76063896523834,-16.915111186944294,1005
131,1,-1,0.7203539589184725,22,1,2,0,-1,-1,-1,0,-1,145.76190261580552,-16.916032441224875,1281
137,0,-1,1.1590604167662018,23,0,2,0,-1,-1,-1,0,-1,145.76879030286355,-16.91715699308569,2108
164,0,-1,1.194165377900695,18,0,2,0,-1,-1,-1,0,-1,145.76164270646782,-16.918062492613366,1215
170,0,-1,0.6944889265808666,20,0,2,0,-1,-1,-1,0,-1,145.76907855901268,-16.91920140102111,2121
182,1,-1,0.8130172523900324,18,0,2,0,-1,-1,-1,0,-1,145.76199782023903,-16.918752362555075,1270
205,1,-1,0.6920727698828483,22,1,2,0,-1,-1,-1,0,-1,145.76166357953466,-16.91745992918609,1217
217,1,-1,0.43251636929320336,19,0,2,0,-1,-1,-1,0,-1,145.76138569261224,-16.92267386873347,1137
235,1,-1,0.5887957853495532,20,0,2,0,-1,-1,-1,0,-1,145.75634622660638,-16.914423894773243,266
240,1,-1,0.5269963112890178,21,1,2,0,-1,-1,-1,0,-1,145.7632397551833,-16.914760328829697,1552
241,1,-1,0.8085083111885393,19,0,2,0,-1,-1,-1,0,-1,145.76776221416137,-16.917973020290532,2002
243,1,-1,0.7577226329825276,19,0,2,0,-1,-1,-1,0,-1,145.76040967054823,-16.92100878611995,930
247,1,-1,0.8546803135189617,21,1,2,0,-1,-1,-1,0,-1,145.75879900080812,-16.917089670648902,656
254,0,-1,1.008361298613941,19,0,2,0,-1,-1,-1,0,-1,145.76928396230514,-16.920712473566738,2134
257,1,-1,1.1163144381947272,23,1,2,0,-1,-1,-1,0,-1,145.76624639745648,-16.9221762822882,1864
262,0,-1,0.5260795334118807,23,0,2,0,-1,-1,-1,0,-1,145.76090910750074,-16.91141789832271,1072
284,0,-1,0.3592375989768112,19,0,2,0,-1,-1,-1,0,-1,145.7619701650265,-16.92410064734897,1249
296,1,-1,0.3627807002279365,23,1,2,0,-1,-1,-1,0,-1,145.76180731490095,-16.914528278031295,1287
311,1,-1,1.1241163623284005,22,1,2,0,-1,-1,-1,0,-1,145.75567320894982,-16.916078024997525,176
324,1,-1,0.982230326882323,18,0,2,0,-1,-1,-1,0,-1,145.76317199931296,-16.914265778743964,1554
329,0,-1,0.6818620176284963,19,0,2,0,-1,-1,-1,0,-1,145.7646107590641,-16.924301353432902,1728
338,1,-1,1.1339767542898112,21,1,2,0,-1,-1,-1,0,-1,145.76930898795308,-16.92001080726037,2137
395,0,-1,1.2456528267587923,24,0,2,0,-1,-1,-1,0,-1,145.7662410965243,-16.92169345244198,1866
402,1,-1,0.2993044969856197,21,1,2,0,-1,-1,-1,0,-1,145.76338522837887,-16.917085079983234,1593
417,0,-1,0.31875431446800173,24,0,2,0,-1,-1,-1,0,-1,145.76215377497246,-16.91548210021757,1341
430,0,-1,0.6679005492709035,19,0,2,0,-1,-1,-1,0,-1,145.76079674209262,-16.91279484064179,1067
431,1,-1,1.1321506179168277,19,0,2,0,-1,-1,-1,0,-1,145.76171760425288,-16.915338130019002,1226
433,1,-1,1.249631007923504,23,1,2,0,-1,-1,-1,0,-1,145.76902925008193,-16.917447367263055,2128
434,1,-1,0.5761537687152082,21,1,2,0,-1,-1,-1,0,-1,145.76592437938632,-16.921691435429924,1846
441,0,-1,1.1029809117547624,19,0,2,0,-1,-1,-1,0,-1,145.76615709878257,-16.92017942599687,1872
444,1,-1,1.1519105509153955,21,1,2,0,-1,-1,-1,0,-1,145.76178018327548,-16.91520983766599,1284
459,0,-1,0.6860983600139076,20,0,2,0,-1,-1,-1,0,-1,145.7653427763982,-16.92150465090545,1808
471,1,-1,0.9751585170391405,20,0,2,0,-1,-1,-1,0,-1,145.76953995712472,-16.919113908409045,2159
475,0,-1,1.1625991831764035,23,0,2,0,-1,-1,-1,0,-1,145.76203171220305,-16.9159941321013,1339
498,0,-1,0.833294688747024,24,0,2,0,-1,-1,-1,0,-1,145.7635488081568,-16.919980702282565,1622
509,0,-1,1.0408688343826138,23,0,2,0,-1,-1,-1,0,-1,145.76436569493404,-16.922222479858227,1709
519,1,-1,0.47193844898114146,22,1,2,0,-1,-1,-1,0,-1,145.75938538626625,-16.916825940705586,753
531,1,-1,1.1168654465812646,17,0,2,0,-1,-1,-1,0,-1,145.76417201603797,-16.92276330379686,1678
614,0,-1,0.42812407694267274,19,0,2,0,-1,-1,-1,0,-1,145.75983127844793,-16.917346906672474,847
617,1,-1,0.8070943525757098,20,0,2,0,-1,-1,-1,0,-1,145.7615617001968,-16.922747098994975,1196
624,1,-1,0.4878318992208147,20,0,2,0,-1,-1,-1,0,-1,145.76381576441088,-16.916764234211264,1667
631,1,-1,0.7760732951804453,19,0,2,0,-1,-1,-1,0,-1,145.763732621447,-16.919679269738204,1623
636,0,-1,1.15460979102621,23,0,2,0,-1,-1,-1,0,-1,145.76952653066732,-16.917798163712067,2163
637,1,-1,0.6182777527950162,23,1,2,0,-1,-1,-1,0,-1,145.75942885583217,-16.91777549106078,749
643,1,-1,0.46767365492390633,21,1,2,0,-1,-1,-1,0,-1,145.76317028810675,-16.91405458218807,1555
648,0,-1,1.226860995893126,20,0,2,0,-1,-1,-1,0,-1,145.76071276029677,-16.923563920262072,971
662,0,-1,0.924937575612908,19,0,2,0,-1,-1,-1,0,-1,145.7645049128634,-16.922841336705304,1707
677,1,-1,0.911895353137275,20,0,2,0,-1,-1,-1,0,-1,145.75324864795746,-16.914293395814763,21
701,1,-1,0.7322795451849157,23,1,2,0,-1,-1,-1,0,-1,145.76127578226087,-16.919422327064726,1094
706,1,-1,0.5140513915333355,23,1,2,0,-1,-1,-1,0,-1,145.7682673646465,-16.918169035029443,2043
750,0,-1,0.49705734339052976,21,0,2,0,-1,-1,-1,0,-1,145.7601990772382,-16.91521144133807,904
771,0,-1,0.307159301382249,22,0,2,0,-1,-1,-1,0,-1,145.76161880751195,-16.918364982785054,1214
791,1,-1,0.5028041173003072,20,0,2,0,-1,-1,-1,0,-1,145.76100807421716,-16.91513963897421,1058
831,1,-1,0.9803481262873316,17,0,2,0,-1,-1,-1,0,-1,145.76848042161254,-16.920053690391505,2056
833,1,-1,1.0730652637078815,23,1,2,0,-1,-1,-1,0,-1,145.75373075765015,-16.91568085011488,34
834,1,-1,0.9974119595948064,23,1,2,0,-1,-1,-1,0,-1,145.7567452216849,-16.915309176256514,294
848,1,-1,0.5424746459114754,21,1,2,0,-1,-1,-1,0,-1,145.7610586983682,-16.914216623099463,1115
852,1,-1,0.6867207430999184,21,1,2,0,-1,-1,-1,0,-1,145.76320429736293,-16.916563182095768,1550
876,1,-1,0.31854787215100766,19,0,2,0,-1,-1,-1,0,-1,145.7540241373628,-16.913553528837955,55
901,1,-1,0.7757454423929954,24,1,2,0,-1,-1,-1,0,-1,145.76095676363016,-16.91443619673,1060
903,1,-1,0.3241515381026471,18,0,2,0,-1,-1,-1,0,-1,145.75457806660253,-16.916212826634364,91
908,1,-1,0.7896404366705024,20,0,2,0,-1,-1,-1,0,-1,145.76883301454166,-16.92002134321299,2097
911,1,-1,1.2568900166309827,22,1,2,0,-1,-1,-1,0,-1,145.76211289021,-16.92323351027979,1310
915,1,-1,1.1590253666739367,19,0,2,0,-1,-1,-1,0,-1,145.76145187326946,-16.91478673142621,1169
924,0,-1,0.41323328509437085,25,0,2,0,-1,-1,-1,0,-1,145.7680385203649,-16.91740784163725,2046
938,1,-1,0.3627448836571926,21,1,2,0,-1,-1,-1,0,-1,145.76205725063392,-16.92048678322041,1321
943,1,-1,0.8487904281585866,20,0,2,0,-1,-1,-1,0,-1,145.76227588087792,-16.92060930633129,1321
958,1,-1,0.8438529577336663,19,0,2,0,-1,-1,-1,0,-1,145.76430859885892,-16.922486465177588,1708
970,0,-1,0.9927292883160913,23,0,2,0,-1,-1,-1,0,-1,145.75992681644638,-16.918345011402977,843
971,1,-1,1.001107152574455,23,1,2,0,-1,-1,-1,0,-1,145.7552721686262,-16.915848924509465,131
973,1,-1,0.9557832868534529,22,1,2,0,-1,-1,-1,0,-1,145.75376469689752,-16.914379845143173,40
985,1,-1,0.6898485291979665,20,0,2,0,-1,-1,-1,0,-1,145.76359869822886,-16.922909593151772,1610
987,0,-1,0.7169294073476845,22,0,2,0,-1,-1,-1,0,-1,145.7642446700623,-16.922450230913963,1679
1000,0,-1,1.2192648761204832,22,0,2,0,-1,-1,-1,0,-1,145.76534723162152,-16.922517033559828,1804
1015,0,-1,0.7797355843007022,23,0,2,0,-1,-1,-1,0,-1,145.76041145273658,-16.9177353880247,943
1022,1,-1,0.44615607105637134,18,0,2,0,-1,-1,-1,0,-1,145.76438378608682,-16.91905783538764,1722
1025,1,-1,0.31090196433918715,23,1,2,0,-1,-1,-1,0,-1,145.76045760157956,-16.91446779338267,956
1032,1,-1,0.6010329199719632,21,1,2,0,-1,-1,-1,0,-1,145.7597829497337,-16.91503362381704,856
1038,1,-1,0.36683277438836337,20,0,2,0,-1,-1,-1,0,-1,145.76975417846813,-16.917602437275924,2164
1064,1,-1,0.7581804099257493,24,1,2,0,-1,-1,-1,0,-1,145.76229973327412,-16.921083889116588,1376
1077,1,-1,0.643526816530844,23,1,2,0,-1,-1,-1,0,-1,145.7643353373889,-16.918098894832568,1726
1086,0,-1,0.6200283770679885,23,0,2,0,-1,-1,-1,0,-1,145.76426981266388,-16.923463963213116,1675
1100,0,-1,0.43749108377354384,23,0,2,0,-1,-1,-1,0,-1,145.75914691097577,-16.917259144141113,703
1111,1,-1,0.9674348647470975,21,1,2,0,-1,-1,-1,0,-1,145.76016951888033,-16.91734922708743,896
1127,0,-1,0.6790782783876562,19,0,2,0,-1,-1,-1,0,-1,145.76115084410677,-16.923954998853215,1076
1128,0,-1,0.48133401225762606,18,0,2,0,-1,-1,-1,0,-1,145.76285539103714,-16.917971261741503,1496
1136,1,-1,0.9734184635102207,25,1,2,0,-1,-1,-1,0,-1,145.76183534061047,-16.919722879246564,1266
1137,0,-1,0.5952013731233233,19,0,2,0,-1,-1,-1,0,-1,145.7614693707629,-16.922824940552452,1137
1153,1,-1,0.8131442608076537,22,1,2,0,-1,-1,-1,0,-1,145.76271307303298,-16.915774520544996,1452
1173,0,-1,0.84490788008528,20,0,2,0,-1,-1,-1,0,-1,145.76483681657763,-16.921164913837405,1765
1183,1,-1,0.8193268110274726,20,0,2,0,-1,-1,-1,0,-1,145.7625485170758,-16.922159025350528,1427
1189,1,-1,0.6769894289548898,23,1,2,0,-1,-1,-1,0,-1,145.769840119584,-16.917199618613264,2178
1195,0,-1,0.32092048602620304,20,0,2,0,-1,-1,-1,0,-1,145.7642242178059,-16.92053477613538,1687
1207,0,-1,0.9766998789503628,23,0,2,0,-1,-1,-1,0,-1,145.76212864080514,-16.92090337548312,1319
1213,0,-1,0.3921226144533062,20,0,2,0,-1,-1,-1,0,-1,145.7640235756037,-16.922755571518163,1646
1214,0,-1,0.4843494678146595,21,0,2,0,-1,-1,-1,0,-1,145.75853960810866,-16.917427843396634,605
1218,1,-1,0.5597964115671271,21,1,2,0,-1,-1,-1,0,-1,145.75429352753088,-16.91583190625754,76
1222,0,-1,0.9845504651542211,19,0,2,0,-1,-1,-1,0,-1,145.76841239470824,-16.921116054584914,2052
1225,1,-1,1.198623838857507,22,1,2,0,-1,-1,-1,0,-1,145.76321608656713,-16.91804685973987,1544
1229,1,-1,0.3990310942984575,19,0,2,0,-1,-1,-1,0,-1,145.75896650769843,-16.914860927880543,665
1242,0,-1,0.7633368973850662,23,0,2,0,-1,-1,-1,0,-1,145.7637272479626,-16.922148194435113,1614
1251,1,-1,0.9924308585699105,22,1,2,0,-1,-1,-1,0,-1,145.76494371307984,-16.923774273994933,1755
1284,0,-1,0.37165279060112477,23,0,2,0,-1,-1,-1,0,-1,145.7538036938088,-16.914264584462202,52
1294,1,-1,0.4814332907784188,22,1,2,0,-1,-1,-1,0,-1,145.7618652531428,-16.916145639210338,1281
1310,1,-1,1.1530703548572414,22,1,2,0,-1,-1,-1,0,-1,145.76801930835165,-16.917316119877487,2026
1312,1,-1,0.8054693283277953,23,1,2,0,-1,-1,-1,0,-1,145.76140252185013,-16.91915104674282,1151
1320,1,-1,0.5342425115171278,20,0,2,0,-1,-1,-1,0,-1,145.76305047026605,-16.921852092433955,1529
1348,1,-1,0.8787815599001402,19,0,2,0,-1,-1,-1,0,-1,145.7606205680578,-16.918466867845087,991
1354,0,-1,1.0087631957370244,23,0,2,0,-1,-1,-1,0,-1,145.7632957152265,-16.91555607795657,1595
1358,0,-1,0.7895317699524963,21,0,2,0,-1,-1,-1,0,-1,145.76930765173395,-16.916702133140273,2150
1373,0,-1,0.39980366362700404,24,0,2,0,-1,-1,-1,0,-1,145.7601637706882,-16.918425195550814,891
1378,1,-1,0.6361370096213573,22,1,2,0,-1,-1,-1,0,-1,145.7553301559034,-16.916542936242788,150
1396,0,-1,1.0020055712896787,20,0,2,0,-1,-1,-1,0,-1,145.7645552421759,-16.920815115490747,1742
1407,1,-1,1.0958920472997629,23,1,2,0,-1,-1,-1,0,-1,145.75584432639565,-16.91423254760413,209
1426,1,-1,0.43477742748776615,21,1,2,0,-1,-1,-1,0,-1,145.7646066394963,-16.921875705899797,1738
1429,0,-1,1.1577396723672204,18,0,2,0,-1,-1,-1,0,-1,145.76300195728513,-16.918793812342088,1493
1456,0,-1,0.5280823512233251,22,0,2,0,-1,-1,-1,0,-1,145.7635078346677,-16.919547365105764,1583
1473,0,-1,0.7558694624106789,23,0,2,0,-1,-1,-1,0,-1,145.76167647967543,-16.923512881465893,1193
1521,0,-1,0.6617260046999359,17,0,2,0,-1,-1,-1,0,-1,145.7650184831537,-16.917402623181392,1775
1526,0,-1,0.6131913194197619,18,0,2,0,-1,-1,-1,0,-1,145.762191109404,-16.922797121247388,1312
1553,1,-1,0.8213742161400074,22,1,2,0,-1,-1,-1,0,-1,145.76170303097214,-16.915352492244175,1226
1566,1,-1,1.0443871985420041,19,0,2,0,-1,-1,-1,0,-1,145.7620543899044,-16.91411198464563,1347
1575,0,-1,0.5886010388142818,22,0,2,0,-1,-1,-1,0,-1,145.7631974503333,-16.923191390511704,1523
1580,1,-1,0.8536032529312575,22,1,2,0,-1,-1,-1,0,-1,145.7683765308977,-16.92053162926901,2054
1591,0,-1,1.0575079298808627,21,0,2,0,-1,-1,-1,0,-1,145.7691245369915,-16.920422792984727,2116
1593,1,-1,1.0546373338668995,21,1,2,0,-1,-1,-1,0,-1,145.7676621999196,-16.918721698270417,1999
1629,0,-1,1.0641178081508182,21,0,2,0,-1,-1,-1,0,-1,145.76146412061388,-16.92072587965833,1145
1639,1,-1,0.5552473808869177,17,0,2,0,-1,-1,-1,0,-1,145.76434382471874,-16.918315461505536,1725
1651,0,-1,1.1552924197397583,22,0,2,0,-1,-1,-1,0,-1,145.76073792352474,-16.919158789261022,988
1675,0,-1,0.7261425587579066,19,0,2,0,-1,-1,-1,0,-1,145.76461664515367,-16.920757367555282,1742
1685,0,-1,0.6906848252050036,25,0,2,0,-1,-1,-1,0,-1,145.75697298525435,-16.91521079207099,327
1693,1,-1,0.3130709361515397,21,1,2,0,-1,-1,-1,0,-1,145.76591397202995,-16.921454983906916,1847
1706,0,-1,0.624470920557847,24,0,2,0,-1,-1,-1,0,-1,145.76216745704687,-16.91986492066472,1324
1722,1,-1,0.9435328217453712,19,0,2,0,-1,-1,-1,0,-1,145.76965606403274,-16.91731456548766,2165
1726,1,-1,0.4263958547029102,22,1,2,0,-1,-1,-1,0,-1,145.76496474021855,-16.92321030772361,1757
1734,1,-1,0.9747576760358566,21,1,2,0,-1,-1,-1,0,-1,145.7649957506658,-16.92000393930091,1770
1737,1,-1,0.4061834409597719,22,1,2,0,-1,-1,-1,0,-1,145.76004888427718,-16.91880663221312,890
1758,1,-1,1.023233152017688,22,1,2,0,-1,-1,-1,0,-1,145.7688579939515,-16.918784697707565,2102
1765,0,-1,0.42543989981034935,24,0,2,0,-1,-1,-1,0,-1,145.7632669387007,-16.922464199264198,1526
1767,1,-1,1.1128136411074006,22,1,2,0,-1,-1,-1,0,-1,145.764352871205,-16.92256133953163,1708
1794,1,-1,0.4392066479425335,22,1,2,0,-1,-1,-1,0,-1,145.7655541973552,-16.922801183952416,1823
1797,0,-1,0.5660181748911196,17,0,2,0,-1,-1,-1,0,-1,145.76822487054463,-16.921000700592785,2032
1816,1,-1,0.8299580365649813,20,0,2,0,-1,-1,-1,0,-1,145.7635859368827,-16.918115815208854,1630
1830,1,-1,0.42618571899341584,25,1,2,0,-1,-1,-1,0,-1,145.76433245991785,-16.923666978162384,1703
1839,1,-1,0.29711762911150397,18,0,2,0,-1,-1,-1,0,-1,145.7608000326,-16.915663628234885,1055
1848,0,-1,0.9625979645873809,24,0,2,0,-1,-1,-1,0,-1,145.76985446467486,-16.92034224864191,2169
1852,1,-1,0.5217983699634129,24,1,2,0,-1,-1,-1,0,-1,145.7604995301179,-16.91739499491689,945
1856,1,1933,1.277105628070181,18,0,2,0,-1,-1,-1,0,-1,145.7619546064086,-16.915628526403957,1283
1880,0,-1,0.9043245697624439,20,0,2,0,-1,-1,-1,0,-1,145.7610888413418,-16.913512125288058,1118
1916,0,-1,1.2423996986120396,20,0,2,0,-1,-1,-1,0,-1,145.7655272520531,-16.923126097045397,1822
1926,1,-1,0.7388525991931015,23,1,2,0,-1,-1,-1,0,-1,145.76136180689383,-16.917857856451917,1157
1949,0,-1,0.3644178575135225,19,0,2,0,-1,-1,-1,0,-1,145.7629376446102,-16.914265400255644,1507
1951,1,-1,1.199493200774064,22,1,2,0,-1,-1,-1,0,-1,145.7637852996921,-16.922539218934887,1647
1959,0,-1,0.7446596580787951,18,0,2,0,-1,-1,-1,0,-1,145.7608519250562,-16.921504904697766,1032
2007,1,-1,0.7785280328474397,21,1,2,0,-1,-1,-1,0,-1,145.75586928259338,-16.914514611883288,208
2008,1,-1,0.963273430964669,17,0,2,0,-1,-1,-1,0,-1,145.76066879320825,-16.91324447366871,1012
2019,1,-1,1.1857962748266213,23,1,2,0,-1,-1,-1,0,-1,145.76521565488574,-16.922285587980276,1784
2033,0,-1,0.8070543194420093,20,0,2,0,-1,-1,-1,0,-1,145.7562664417507,-16.916722828382344,227
2045,0,-1,0.6559863244413787,24,0,2,0,-1,-1,-1,0,-1,145.76321591007448,-16.92124728939723,1531
2049,0,-1,0.741904359333908,22,0,2,0,-1,-1,-1,0,-1,145.75968604967173,-16.9174743087196,798
2062,1,-1,1.2819116465046458,20,0,2,0,-1,-1,-1,0,-1,145.7673496309742,-16.919846585405036,1975
2078,0,-1,0.9532578259471262,25,0,2,0,-1,-1,-1,0,-1,145.7603017613918,-16.919447301364443,936
2079,1,-1,0.8332331862996721,18,0,2,0,-1,-1,-1,0,-1,145.76106320637217,-16.914618523792516,1114
2103,1,-1,1.0105429615590178,21,1,2,0,-1,-1,-1,0,-1,145.76871418961747,-16.919609718475474,2078
2112,1,-1,0.9916695859513635,23,1,2,0,-1,-1,-1,0,-1,145.76624088122912,-16.920605366754632,1871
2121,1,-1,0.8308455818563157,19,0,2,0,-1,-1,-1,0,-1,145.76226986339117,-16.921770793631726,1316
2124,1,-1,0.6308743767670745,20,0,2,0,-1,-1,-1,0,-1,145.7691174065453,-16.918687769704672,2123
2139,1,-1,0.8219409557289833,22,1,2,0,-1,-1,-1,0,-1,145.76288560843344,-16.919311676401797,1491
2194,0,-1,0.46010421824151815,20,0,2,0,-1,-1,-1,0,-1,145.76157355124218,-16.91926056245904,1210
2197,1,-1,1.15303070845524,23,1,2,0,-1,-1,-1,0,-1,145.7565899034591,-16.915934733252328,291
2208,0,-1,0.28907083838688374,22,0,2,0,-1,-1,-1,0,-1,145.76673498316975,-16.91890360677824,1917
2214,1,-1,0.6965471431843394,19,0,2,0,-1,-1,-1,0,-1,145.7617000602971,-16.91865136917542,1212
2222,1,-1,0.9401456804710829,24,1,2,0,-1,-1,-1,0,-1,145.76233566505792,-16.918761099271038,1385
2237,1,-1,0.5419725910990888,22,1,2,0,-1,-1,-1,0,-1,145.7583040757106,-16.915692920692926,565
