"","ID","gender","mateID","enzyme","age","gonoCycle","timeDeath","typeDeath","whereTrapped","motherID","fatherID","infStatus","releaseLoc","long","lat","gridID"
"944",8305,0,-1,0.933844923274592,20,0,1,0,-1,-1,-1,0,-1,145.758769366898,-16.916947873746,607
"945",8306,0,-1,0.587113090790808,23,0,1,0,-1,-1,-1,0,-1,145.768464143761,-16.9212191046471,2051
"946",8313,0,-1,0.120488649234176,21,0,1,0,-1,-1,-1,0,-1,145.761680643285,-16.922240658448,1198
"947",8329,0,-1,0.443532917881384,19,0,1,0,-1,-1,-1,0,-1,145.762610767095,-16.915313466014,1453
"948",8333,1,-1,0.120070962002501,24,1,1,0,-1,-1,-1,0,-1,145.765679865695,-16.9202584599852,1833
"949",8339,1,-1,0.17914268723689,22,1,1,0,-1,-1,-1,0,-1,145.759536534395,-16.9178317641469,797
"950",8357,0,-1,0.687048412626609,19,0,1,0,-1,-1,-1,0,-1,145.754123574534,-16.9141726088232,66
"951",8381,0,-1,0.575835419818759,18,0,1,0,-1,-1,-1,0,-1,145.754794417085,-16.9162296382839,109
"952",8383,0,-1,0.029841190436855,21,0,1,0,-1,-1,-1,0,-1,145.755805349061,-16.9140819009258,210
"953",8385,1,-1,0.695457407971844,17,0,1,0,-1,-1,-1,0,-1,145.759320255445,-16.9168844792848,753
"954",8442,1,-1,0.209787659579888,22,1,1,0,-1,-1,-1,0,-1,145.765661254603,-16.9234873762216,1820
"955",8456,1,-1,0.462484152289107,20,1,1,0,-1,-1,-1,0,-1,145.763950879484,-16.917251209406,1667
"956",8460,1,-1,0.761446476913989,19,0,1,0,-1,-1,-1,0,-1,145.756464966507,-16.915267408974,263
"957",8478,0,-1,0.178665197454393,22,0,1,0,-1,-1,-1,0,-1,145.75797262877,-16.9154931385401,479
"958",8497,0,-1,0.430732049746439,23,0,1,0,-1,-1,-1,0,-1,145.761796991912,-16.9229449100735,1253
"959",8504,1,-1,0.556951252743602,23,1,1,0,-1,-1,-1,0,-1,145.770417487485,-16.9200548733361,2188
"960",8516,0,-1,0.454529030481353,18,0,1,0,-1,-1,-1,0,-1,145.760839666823,-16.92344420613,1024
"961",8560,0,-1,0.593330852454528,21,0,1,0,-1,-1,-1,0,-1,145.768937843496,-16.9200445565559,2097
"962",8567,0,-1,0.635392657015473,25,0,1,0,-1,-1,-1,0,-1,145.76336074639,-16.9209875760087,1577
"963",8578,1,-1,0.158564950106665,16,0,1,0,-1,-1,-1,0,-1,145.75967686222,-16.914093845604,812
"964",8584,0,-1,0.844639923423529,21,0,1,0,-1,-1,-1,0,-1,145.762210367097,-16.9147391203698,1344
"965",8590,0,-1,0.407135788816959,17,0,1,0,-1,-1,-1,0,-1,145.761941817817,-16.9191195302486,1269
"966",8595,1,-1,0.73664228245616,21,1,1,0,-1,-1,-1,0,-1,145.763903615718,-16.9219135378128,1649
"967",8598,1,-1,0.13233911478892,21,1,1,0,-1,-1,-1,0,-1,145.762558324112,-16.914701603773,1455
"968",8616,1,-1,0.505956808570772,23,1,1,0,-1,-1,-1,0,-1,145.765923111796,-16.9203458046958,1852
"969",8619,0,-1,0.569932326907292,17,0,1,0,-1,-1,-1,0,-1,145.76200574859,-16.921503580721,1259
"970",8622,1,-1,0.908083349699154,22,1,1,0,-1,-1,-1,0,-1,145.760705331893,-16.9190002272483,989
"971",8628,1,-1,0.0389956266153604,20,1,1,0,-1,-1,-1,0,-1,145.760549696988,-16.9235304878665,971
