"","ID","gender","mateID","enzyme","age","gonoCycle","timeDeath","typeDeath","whereTrapped","motherID","fatherID","infStatus","releaseLoc","long","lat","gridID"
"1275",11775,1,-1,0.134593649534509,16,0,1,0,-1,-1,-1,0,-1,145.764359512783,-16.9183464073557,1725
"1276",11776,0,-1,0.0869916772935539,15,0,1,0,-1,-1,-1,0,-1,145.768910576953,-16.9202549366102,2096
"1277",11777,0,-1,0.87524442281574,22,0,1,0,-1,-1,-1,0,-1,145.754477102119,-16.9158987271806,76
"1278",11784,0,-1,0.289829363115132,18,0,1,0,-1,-1,-1,0,-1,145.76316362275,-16.9223156757817,1527
"1279",11788,1,-1,0.627161758486181,22,1,1,0,-1,-1,-1,0,-1,145.758174163025,-16.9172560001686,515
"1280",11801,1,-1,0.624723415821791,24,1,1,0,-1,-1,-1,0,-1,145.766978438659,-16.9179766437655,1942
"1281",11804,1,-1,0.753840292338282,17,0,1,0,-1,-1,-1,0,-1,145.759364931682,-16.91509975128,760
"1282",11806,1,-1,0.357496416429058,21,1,1,0,-1,-1,-1,0,-1,145.760787220712,-16.9126406653319,1068
"1283",11810,0,-1,0.773637139005587,16,0,1,0,-1,-1,-1,0,-1,145.761106556204,-16.9156860811247,1109
"1284",11822,1,-1,0.0473013094160706,20,1,1,0,-1,-1,-1,0,-1,145.759611010836,-16.9185364714449,794
"1285",11849,0,-1,0.00161612033843994,22,0,1,0,-1,-1,-1,0,-1,145.765080366532,-16.9204438608985,1791
"1286",11850,1,-1,0.500685674371198,20,1,1,0,-1,-1,-1,0,-1,145.755925178925,-16.916864602759,199
"1287",11851,1,-1,0.939718126552179,19,0,1,0,-1,-1,-1,0,-1,145.761014818479,-16.9237358352761,1023
"1288",11859,0,-1,0.113183986395597,19,0,1,0,-1,-1,-1,0,-1,145.756090503515,-16.9137341960093,239
"1289",11868,1,-1,0.843035488622263,19,0,1,0,-1,-1,-1,0,-1,145.760243176465,-16.9205382386431,883
"1290",11886,0,-1,0.143907018471509,21,0,1,0,-1,-1,-1,0,-1,145.759805470887,-16.9151372897013,856
"1291",11894,1,-1,0.0419236873276532,23,1,1,0,-1,-1,-1,0,-1,145.76567600521,-16.9230962148807,1822
"1292",11901,1,-1,0.827368915546685,21,1,1,0,-1,-1,-1,0,-1,145.760145566594,-16.9136993612296,910
"1293",11909,0,-1,0.837095130933449,20,0,1,0,-1,-1,-1,0,-1,145.763107397356,-16.9139063727504,1555
"1294",11929,0,-1,0.92578682792373,17,0,1,0,-1,-1,-1,0,-1,145.760410215164,-16.9180682660305,942
"1295",11945,1,-1,0.612564698094502,21,1,1,0,-1,-1,-1,0,-1,145.759197932035,-16.9170838904559,704
"1296",11948,0,-1,0.0610166890546679,19,0,1,0,-1,-1,-1,0,-1,145.762061643546,-16.9199312221252,1323
"1297",11951,0,-1,0.281473724870011,18,0,1,0,-1,-1,-1,0,-1,145.763013508354,-16.9231684146442,1475
"1298",11972,1,-1,0.0481320361141115,22,1,1,0,-1,-1,-1,0,-1,145.769023363193,-16.9196119258953,2099
"1299",11974,0,-1,0.697890257230029,21,0,1,0,-1,-1,-1,0,-1,145.762174058642,-16.9122378258619,1354
"1300",11983,1,-1,0.572031618794426,22,1,1,0,-1,-1,-1,0,-1,145.766818703767,-16.9194931621284,1936
"1301",12006,1,-1,0.650753096677363,22,1,1,0,-1,-1,-1,0,-1,145.761010117185,-16.911531088985,1072
"1302",12007,1,-1,0.597438185242936,23,1,1,0,-1,-1,-1,0,-1,145.765002904739,-16.9230342431088,1758
"1303",12008,1,-1,0.740763287059963,21,1,1,0,-1,-1,-1,0,-1,145.758471798438,-16.917326463404,559
"1304",12030,1,-1,0.688574448693544,21,1,1,0,-1,-1,-1,0,-1,145.764510613662,-16.9245799377254,1700
"1305",12033,0,-1,0.353531971340999,22,0,1,0,-1,-1,-1,0,-1,145.762629010136,-16.9193011977949,1439
"1306",12052,0,-1,0.360975514631718,21,0,1,0,-1,-1,-1,0,-1,145.761047489654,-16.9174910482194,1102
"1307",12063,1,-1,0.735327837988734,19,0,1,0,-1,-1,-1,0,-1,145.760799231737,-16.9229447158255,1026
"1308",12067,0,-1,0.678413606947288,22,0,1,0,-1,-1,-1,0,-1,145.76259937681,-16.9141458300528,1458
"1309",12070,0,-1,0.829444455681369,19,0,1,0,-1,-1,-1,0,-1,145.762468362675,-16.9166439597648,1394
"1310",12073,1,-1,0.595031553413719,20,1,1,0,-1,-1,-1,0,-1,145.767566755443,-16.9200202409999,1994
"1311",12075,0,-1,0.364711611997336,21,0,1,0,-1,-1,-1,0,-1,145.762893252839,-16.9211661196881,1483
"1312",12081,1,-1,0.0563890975899994,19,0,1,0,-1,-1,-1,0,-1,145.769791887282,-16.9172597786332,2178
"1313",12094,1,-1,0.615843483712524,20,1,1,0,-1,-1,-1,0,-1,145.758862531994,-16.9180322378864,652
"1314",12096,0,-1,0.541415411047637,21,0,1,0,-1,-1,-1,0,-1,145.760688210407,-16.9209499182671,981
"1315",12119,0,-1,0.43503262870945,19,0,1,0,-1,-1,-1,0,-1,145.764394497579,-16.9222992454146,1709
"1316",12126,1,-1,0.809581316076219,21,1,1,0,-1,-1,-1,0,-1,145.76223018976,-16.9240014652706,1307
"1317",12146,1,-1,0.655799617059529,17,0,1,0,-1,-1,-1,0,-1,145.768938774821,-16.9190185773731,2101
"1318",12165,1,-1,0.34799774014391,21,1,1,0,-1,-1,-1,0,-1,145.763510398553,-16.9184645690132,1587
"1319",12172,0,-1,0.477343212114647,17,0,1,0,-1,-1,-1,0,-1,145.753179557303,-16.9148797577106,19
"1320",12173,0,-1,0.0891958007123321,16,0,1,0,-1,-1,-1,0,-1,145.762002953117,-16.9228695036643,1254
"1321",12176,0,-1,0.00939042959362268,17,0,1,0,-1,-1,-1,0,-1,145.768848913893,-16.9190465699644,2101
"1322",12186,0,-1,0.215048298239708,23,0,1,0,-1,-1,-1,0,-1,145.760391431252,-16.9174752231773,944
"1323",12188,1,-1,0.745710965711623,18,0,1,0,-1,-1,-1,0,-1,145.766576610032,-16.9186585745235,1918
"1324",12199,0,-1,0.685187256895006,22,0,1,0,-1,-1,-1,0,-1,145.762124408359,-16.9176143468674,1333
"1325",12201,1,-1,0.428806498181075,23,1,1,0,-1,-1,-1,0,-1,145.75748848081,-16.9152178933695,400
"1326",12213,0,-1,0.294255907647312,24,0,1,0,-1,-1,-1,0,-1,145.762720738014,-16.9227767681741,1425
"1327",12225,0,-1,0.643064062809572,19,0,1,0,-1,-1,-1,0,-1,145.761697002609,-16.9217883648138,1200
"1328",12226,1,-1,0.289878024021164,19,0,1,0,-1,-1,-1,0,-1,145.768596981506,-16.9174661917851,2086
"1329",12239,0,-1,0.783481049584225,22,0,1,0,-1,-1,-1,0,-1,145.756372523293,-16.9162197176319,259
"1330",12245,0,-1,0.0647001259494573,17,0,1,0,-1,-1,-1,0,-1,145.763645704867,-16.9198660851421,1623
"1331",12272,1,-1,0.0718238118570298,20,1,1,0,-1,-1,-1,0,-1,145.764919715169,-16.9178131209649,1775
"1332",12279,0,-1,0.222198042320088,20,0,1,0,-1,-1,-1,0,-1,145.759666434212,-16.9170126531318,800
"1333",12280,1,-1,0.158587084617466,18,0,1,0,-1,-1,-1,0,-1,145.764415816061,-16.9228875483551,1707
"1334",12283,0,-1,0.219187614973634,22,0,1,0,-1,-1,-1,0,-1,145.768970792058,-16.9196125830939,2099
"1335",12290,1,-1,0.311369610484689,22,1,1,0,-1,-1,-1,0,-1,145.76018809819,-16.918581653205,891
"1336",12318,1,-1,0.40429801098071,17,0,1,0,-1,-1,-1,0,-1,145.758941769754,-16.916756861487,657
"1337",12322,0,-1,0.322126228362322,21,0,1,0,-1,-1,-1,0,-1,145.765679052999,-16.9225566983863,1824
"1338",12328,1,-1,0.726994760334492,19,0,1,0,-1,-1,-1,0,-1,145.762401979613,-16.9193100637778,1383
"1339",12355,1,-1,0.886044831713662,18,0,1,0,-1,-1,-1,0,-1,145.769777613617,-16.9174279999056,2177
"1340",12388,0,-1,0.526279282523319,18,0,1,0,-1,-1,-1,0,-1,145.764800896152,-16.9238407498876,1755
"1341",12389,1,-1,0.0923675380181521,18,0,1,0,-1,-1,-1,0,-1,145.762484658825,-16.9216226876835,1374
"1342",12400,0,-1,0.737969511188567,20,0,1,0,-1,-1,-1,0,-1,145.765766533391,-16.9220296072184,1826
"1343",12401,0,-1,0.670377099188045,20,0,1,0,-1,-1,-1,0,-1,145.764237853917,-16.9180306214093,1697
"1344",12403,1,-1,0.936134529532865,21,1,1,0,-1,-1,-1,0,-1,145.762858300324,-16.9197396600617,1489
"1345",12406,0,-1,0.805679717333987,23,0,1,0,-1,-1,-1,0,-1,145.760554797483,-16.9236938699375,970
"1346",12407,0,-1,0.591927817789838,21,0,1,0,-1,-1,-1,0,-1,145.76775330465,-16.9176479190334,2004
"1347",12409,1,-1,0.348251167451963,21,1,1,0,-1,-1,-1,0,-1,145.765091712606,-16.9178520538646,1797
"1348",12414,0,-1,0.177220162004232,20,0,1,0,-1,-1,-1,0,-1,145.764319694052,-16.9185945738938,1724
"1349",12428,0,-1,0.123728303005919,18,0,1,0,-1,-1,-1,0,-1,145.764215489937,-16.9177851257566,1698
"1350",12453,0,-1,0.90750075224787,20,0,1,0,-1,-1,-1,0,-1,145.765934569433,-16.9227755048457,1842
"1351",12458,1,-1,0.758900071261451,20,1,1,0,-1,-1,-1,0,-1,145.763594472033,-16.9159866304577,1633
"1352",12459,0,-1,0.613114157691598,21,0,1,0,-1,-1,-1,0,-1,145.76357599583,-16.9181040245514,1630
"1353",12467,0,-1,0.236415810883045,20,0,1,0,-1,-1,-1,0,-1,145.762774722817,-16.9165169641401,1450
"1354",12470,1,-1,0.134712295606732,23,1,1,0,-1,-1,-1,0,-1,145.763056133418,-16.9140363461978,1555
"1355",12476,1,-1,0.135870028054342,22,1,1,0,-1,-1,-1,0,-1,145.762960749846,-16.9217005191464,1481
"1356",12502,1,-1,0.834291841136292,22,1,1,0,-1,-1,-1,0,-1,145.754818740122,-16.915760913996,111
"1357",12508,1,-1,0.934302484150976,21,1,1,0,-1,-1,-1,0,-1,145.761930056599,-16.9243533351842,1248
"1358",12518,1,-1,0.801544959191233,21,1,1,0,-1,-1,-1,0,-1,145.755511067486,-16.9168972971536,149
"1359",12530,1,-1,0.769660779042169,18,0,1,0,-1,-1,-1,0,-1,145.760027663231,-16.918206088299,892
"1360",12531,1,-1,0.614853441249579,18,0,1,0,-1,-1,-1,0,-1,145.761235857736,-16.9194825863026,1094
"1361",12534,0,-1,0.715853006811813,20,0,1,0,-1,-1,-1,0,-1,145.762834229793,-16.9169925246517,1500
"1362",12539,0,-1,0.83905064733699,20,0,1,0,-1,-1,-1,0,-1,145.761854862257,-16.9234039534381,1251
"1363",12545,1,-1,0.726394601399079,24,1,1,0,-1,-1,-1,0,-1,145.76942930065,-16.9196775247088,2138
"1364",12547,1,-1,0.98870359477587,18,0,1,0,-1,-1,-1,0,-1,145.763519535149,-16.9159633411506,1594
"1365",12554,1,-1,0.669427710119635,20,1,1,0,-1,-1,-1,0,-1,145.754786289118,-16.9161628692472,109
"1366",12568,0,-1,0.456017089309171,21,0,1,0,-1,-1,-1,0,-1,145.764572929552,-16.9200564919216,1745
"1367",12591,1,-1,0.37234436837025,19,0,1,0,-1,-1,-1,0,-1,145.768828414095,-16.9172422408382,2108
"1368",12592,0,-1,0.655304498039186,18,0,1,0,-1,-1,-1,0,-1,145.755585088551,-16.915784275646,177
"1369",12594,1,-1,0.0730689961928874,20,1,1,0,-1,-1,-1,0,-1,145.763434138268,-16.922407834573,1571
"1370",12607,1,-1,0.819303118390962,16,0,1,0,-1,-1,-1,0,-1,145.761730597437,-16.9123216957039,1238
"1371",12623,0,-1,0.719415320083499,21,0,1,0,-1,-1,-1,0,-1,145.766222652018,-16.9206982328122,1870
